candidate_id,themes,discovery_queries,best_rank,title,authors,published_date,year,venue,volume,issue,pages_or_article,doi,crossref_type,publisher,crossref_url,publisher_url,discovery_source,metadata_status
RAW067,T2;T3,message passing particle fluid simulator || antisymmetric message passing conservation,3,10 Über Message-Passing hinaus,,2007-12-31,2007,MPI - Eine Einführung,,,259-264,10.1524/9783486841008.259,book-chapter,OLDENBOURG WISSENSCHAFTSVERLAG,https://api.crossref.org/works/10.1524/9783486841008.259,https://doi.org/10.1524/9783486841008.259,Crossref REST,RAW_CANDIDATE
RAW068,T2,particle based neural operator fluid dynamics,3,A computational fluid dynamics based artificial neural network model to predict solid particle erosion,D.A. Pandya; B.H. Dennis; R.D. Russell,2017-05-01,2017,Wear,378-379,,198-210,10.1016/j.wear.2017.02.028,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.wear.2017.02.028,https://doi.org/10.1016/j.wear.2017.02.028,Crossref REST,RAW_CANDIDATE
RAW069,T4,solver in the loop differentiable physics,3,"A differentiable, shock-capturing neural solver for compressible flow simulation",Bo Zhang,2026-04-01,2026,Physics of Fluids,38,4,046105,10.1063/5.0316706,journal-article,AIP Publishing,https://api.crossref.org/works/10.1063/5.0316706,https://doi.org/10.1063/5.0316706,Crossref REST,RAW_CANDIDATE
RAW070,T2,learned particle simulator graph network,3,A Field-Scale AI Surrogate: Graph Network Simulator for Soil Moisture Prediction,Tamima Rashid; Balasubramaniam Natarajan,2026-01-01,2026,,,,,10.2139/ssrn.7075247,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.7075247,https://doi.org/10.2139/ssrn.7075247,Crossref REST,RAW_CANDIDATE
RAW071,T5,cutoff discontinuity particle simulation,3,Bayesian Regression Discontinuity Design with Unknown Cutoff,Julia Kowalska; Mark van de Wiel; Stéphanie van der Pas,2025-01-01,2025,Bayesian Analysis,-1,-1,,10.1214/25-ba1575,journal-article,Institute of Mathematical Statistics,https://api.crossref.org/works/10.1214/25-ba1575,https://doi.org/10.1214/25-ba1575,Crossref REST,RAW_CANDIDATE
RAW072,T6,code verification ML augmented solver,3,Code Verification of a Pressure-Based Solver for Subsonic Compressible Flows,João Muralha; Luís Eça; Christiaan M. Klaij,2020-12-01,2020,"Journal of Verification, Validation and Uncertainty Quantification",5,4,041001,10.1115/1.4048750,journal-article,ASME International,https://api.crossref.org/works/10.1115/1.4048750,https://doi.org/10.1115/1.4048750,Crossref REST,RAW_CANDIDATE
RAW073,T3,momentum conserving neural network particle dynamics,3,Conserving the linear momentum in stochastic dynamics: Dissipative particle dynamics as a general strategy to achieve local thermostatization in molecular dynamics simulations,Peter P. Passler; Thomas S. Hofer,2017-02-15,2017,Journal of Computational Chemistry,38,5,265-275,10.1002/jcc.24677,journal-article,Wiley,https://api.crossref.org/works/10.1002/jcc.24677,https://doi.org/10.1002/jcc.24677,Crossref REST,RAW_CANDIDATE
RAW074,T6,credibility assessment scientific machine learning,3,Correction to: Consensus statement on the credibility assessment of machine learning predictors,,2026-01-07,2026,Briefings in Bioinformatics,27,1,bbag097,10.1093/bib/bbag097,journal-article,Oxford University Press (OUP),https://api.crossref.org/works/10.1093/bib/bbag097,https://doi.org/10.1093/bib/bbag097,Crossref REST,RAW_CANDIDATE
RAW075,T6,manufactured solutions learned PDE solver,3,Coupled 2D PDE Solutions and 3D PDE Solutions,Leonid Burstein,2022-04-21,2022,PDE Toolbox Primer for Engineering Applications with MATLAB® Basics,,,261-302,10.1201/9781003200352-9,book-chapter,CRC Press,https://api.crossref.org/works/10.1201/9781003200352-9,https://doi.org/10.1201/9781003200352-9,Crossref REST,RAW_CANDIDATE
RAW076,T5,differentiable neighbor search particles,3,Differentiable Search of Evolutionary Trees,Ramith Hettiarachchi; Avi Swartz; Sergey Ovchinnikov,2023-07-25,2023,,,,,10.1101/2023.07.23.550206,posted-content,openRxiv,https://api.crossref.org/works/10.1101/2023.07.23.550206,https://doi.org/10.1101/2023.07.23.550206,Crossref REST,RAW_CANDIDATE
RAW077,T1,differentiable smoothed particle hydrodynamics,3,diffSPH: Differentiable smoothed particle hydrodynamics for hybrid machine learning solutions in fluid mechanics,Rene Winchenbach; Nils Thuerey,2026-06-01,2026,Journal of Computational Physics,555,,114769,10.1016/j.jcp.2026.114769,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.jcp.2026.114769,https://doi.org/10.1016/j.jcp.2026.114769,Crossref REST,RAW_CANDIDATE
RAW078,T3,Hamiltonian graph neural network dynamics,3,Efficient determination of the Hamiltonian and electronic properties using graph neural network,Xinggao Gong; Mao Su; Jihui Yang; Hongjun Xiang,2022-11-11,2022,,,,,10.21203/rs.3.rs-2221687/v1,posted-content,Springer Science and Business Media LLC,https://api.crossref.org/works/10.21203/rs.3.rs-2221687/v1,https://doi.org/10.21203/rs.3.rs-2221687/v1,Crossref REST,RAW_CANDIDATE
RAW079,T2,Lagrangian fluid simulation graph neural network,3,"Enhancing Graph Neural Network-Based Surrogate Models for Lagrangian Fluid Simulations: Accurate Pressure Prediction, Flexible Boundary Condition Handling, and Time-Step Convergence",Takefumi Higaki; Yuki Tanabe; Hirotada Hashimoto; Takahito Iida,2024-01-01,2024,,,,,10.2139/ssrn.4905247,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.4905247,https://doi.org/10.2139/ssrn.4905247,Crossref REST,RAW_CANDIDATE
RAW080,T7,weakly compressible SPH Taylor Green verification,3,Generalized entropically damped artificial compressibility for weakly compressible SPH,Kalale Chola; Tsumoru Shintake,2021-10-01,2021,Computers &amp; Fluids,229,,105093,10.1016/j.compfluid.2021.105093,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.compfluid.2021.105093,https://doi.org/10.1016/j.compfluid.2021.105093,Crossref REST,RAW_CANDIDATE
RAW081,T4,multistep automatic differentiation physics solver,3,Improving the Solver for the Balitsky-Kovchegov Evolution Equation with Automatic Differentiation,Florian Cougoulic; Piotr Korcyl; Tomasz Stebel,2024-01-01,2024,,,,,10.2139/ssrn.5041552,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.5041552,https://doi.org/10.2139/ssrn.5041552,Crossref REST,RAW_CANDIDATE
RAW082,T4,differentiable CFD automatic differentiation verification,3,JutulDarcy.jl - a Fully Differentiable High-Performance Reservoir Simulator based on Automatic Differentiation,O. Moyner,2024-01-01,2024,ECMOR 2024,,,1-37,10.3997/2214-4609.202437111,proceedings-article,European Association of Geoscientists & Engineers,https://api.crossref.org/works/10.3997/2214-4609.202437111,https://doi.org/10.3997/2214-4609.202437111,Crossref REST,RAW_CANDIDATE
RAW083,T5,differentiable contact simulation discontinuity,3,Motion Generation for Shaping Deformable Linear Objects with Contact Avoidance Using Differentiable Simulation <sup>*</sup>,Changjian Ying; Kimitoshi Yamazaki,2023-12-04,2023,2023 IEEE International Conference on Robotics and Biomimetics (ROBIO),,,1-8,10.1109/robio58561.2023.10355033,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/robio58561.2023.10355033,https://doi.org/10.1109/robio58561.2023.10355033,Crossref REST,RAW_CANDIDATE
RAW084,T4,differentiable physics solver gradient verification finite difference,3,NAFDTD - A Near-field Finite Difference Time Domain Solver,Traian Dogaru,2012-09-01,2012,,,,,10.21236/ada568936,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada568936,https://doi.org/10.21236/ada568936,Crossref REST,RAW_CANDIDATE
RAW085,T6,verification validation trustworthy scientific machine learning,3,Neural Lower Bounds for Verification,Florian Jaeckle; M. Pawan Kumar,2023-02-01,2023,2023 IEEE Conference on Secure and Trustworthy Machine Learning (SaTML),,,524-536,10.1109/satml54575.2023.00041,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/satml54575.2023.00041,https://doi.org/10.1109/satml54575.2023.00041,Crossref REST,RAW_CANDIDATE
RAW086,T5,dynamic graph differentiation topology,3,Online Directed Graph Estimation for Dynamic Network Topology Inference,Yuming Hu; Zhenlong Xiao,2023-10-10,2023,2023 IEEE 98th Vehicular Technology Conference (VTC2023-Fall),,,1-5,10.1109/vtc2023-fall60731.2023.10333427,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/vtc2023-fall60731.2023.10333427,https://doi.org/10.1109/vtc2023-fall60731.2023.10333427,Crossref REST,RAW_CANDIDATE
RAW087,T1,machine learning enhanced SPH solver,3,Optimal Ordered Problem Solver,Jürgen Schmidhuber,2004-03-01,2004,Machine Learning,54,3,211-254,10.1023/b:mach.0000015880.99707.b2,journal-article,Springer Science and Business Media LLC,https://api.crossref.org/works/10.1023/b%3Amach.0000015880.99707.b2,https://doi.org/10.1023/b:mach.0000015880.99707.b2,Crossref REST,RAW_CANDIDATE
RAW088,T3,pairwise conservative force learning,3,Pairwise angular-momentum emergence as PDE closure for ∇×F = 0: A universal spiral attractor in conservative systems validated across 25 orders of magnitud,hui wang,2026-01-01,2026,,,,,10.2139/ssrn.6920929,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.6920929,https://doi.org/10.2139/ssrn.6920929,Crossref REST,RAW_CANDIDATE
RAW089,T5,piecewise differentiable simulation topology events,3,Piecewise Differentiable Functions,Stefan Scholtes,2012-01-01,2012,SpringerBriefs in Optimization Introduction to Piecewise Differentiable Equations,,,91-111,10.1007/978-1-4614-4340-7_4,book-chapter,Springer New York,https://api.crossref.org/works/10.1007/978-1-4614-4340-7_4,https://doi.org/10.1007/978-1-4614-4340-7_4,Crossref REST,RAW_CANDIDATE
RAW090,T7,smoothed particle hydrodynamics convergence consistency,3,Restoring Particle Consistency in Discontinuous Smoothed Particle Hydrodynamics,Ye Huo; Yuguang Zhong; Jinsheng Ning; Gang Liu; Jiaqing Duan,2022-01-01,2022,SSRN Electronic Journal,,,,10.2139/ssrn.4229587,journal-article,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.4229587,https://doi.org/10.2139/ssrn.4229587,Crossref REST,RAW_CANDIDATE
RAW091,T2,message passing particle fluid simulator,3,Restructuring and Extensible Simulator for Shared Memory and Message Passing Parallel Programs,T. Ramesh; Chapram Sudhakar,2006-12-01,2006,2006 International Conference on Advanced Computing and Communications,,,2-7,10.1109/adcom.2006.4289845,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/adcom.2006.4289845,https://doi.org/10.1109/adcom.2006.4289845,Crossref REST,RAW_CANDIDATE
RAW092,T3,equivariant graph neural network particle dynamics,3,"Review for ""EGraFFBench: evaluation of equivariant graph neural network force fields for atomistic simulations""",,2024-02-25,2024,,,,,10.1039/d4dd00027g/v2/review1,peer-review,Royal Society of Chemistry (RSC),https://api.crossref.org/works/10.1039/d4dd00027g/v2/review1,https://doi.org/10.1039/d4dd00027g/v2/review1,Crossref REST,RAW_CANDIDATE
RAW093,T4,adjoint tangent linear gradient verification,3,ROMS/TOMS Tangent Linear and Adjoint Models: Testing and Applications,Hernan G. Arango,2006-09-30,2006,,,,,10.21236/ada630975,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada630975,https://doi.org/10.21236/ada630975,Crossref REST,RAW_CANDIDATE
RAW094,T7,SPH verification manufactured solutions,3,Solid Mechanics Code Verification: Contrasting Classical and Manufactured Reference Solutions,James Cox,2018-09-01,2018,,,,,10.2172/1475255,report,Office of Scientific and Technical Information (OSTI),https://api.crossref.org/works/10.2172/1475255,https://doi.org/10.2172/1475255,Crossref REST,RAW_CANDIDATE
RAW095,T2,long horizon particle rollout simulator,3,Space Shuttle Landing and Rollout Training at the Vertical Motion Simulator,Steven Beard; Estela Buchmann; Leslie Ringo; Thomas Tanita; Brian Mader,2008-08-18,2008,AIAA Modeling and Simulation Technologies Conference and Exhibit,,,,10.2514/6.2008-6541,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2008-6541,https://doi.org/10.2514/6.2008-6541,Crossref REST,RAW_CANDIDATE
RAW096,T1;T7,smoothed particle hydrodynamics neural correction || differentiable smoothed particle hydrodynamics || data driven smoothed particle hydrodynamics || smoothed particle hydrodynamics convergence consistency || grand challenges smoothed particle hydrodynamics schemes,3,SPH for Hydrodynamics with Material Strength,,2003-10-01,2003,Smoothed Particle Hydrodynamics,,,309-339,10.1142/9789812564405_0008,book-chapter,WORLD SCIENTIFIC,https://api.crossref.org/works/10.1142/9789812564405_0008,https://doi.org/10.1142/9789812564405_0008,Crossref REST,RAW_CANDIDATE
RAW097,T7,SPH numerical validation reference hierarchy,3,Validation of an SPH model for plastic transport,Roberta Cristofaro; Annalisa Cappello; Gaetana Ganci; Claudio Iuppa; Carla Faraci; Giuseppe Bilotta,2026-01-01,2026,AIP Conference Proceedings INTERNATIONAL CONFERENCE OF NUMERICAL ANALYSIS AND APPLIED MATHEMATICS: ICNAAM2024,3489,,110002,10.1063/5.0328900,proceedings-article,AIP Publishing,https://api.crossref.org/works/10.1063/5.0328900,https://doi.org/10.1063/5.0328900,Crossref REST,RAW_CANDIDATE
RAW098,T6,reporting standards machine learning based science,3,Web service reliability prediction based on machine learning,Yang Song,2021-01-01,2021,Computer Standards &amp; Interfaces,73,,103466,10.1016/j.csi.2020.103466,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.csi.2020.103466,https://doi.org/10.1016/j.csi.2020.103466,Crossref REST,RAW_CANDIDATE
RAW099,T2,learned particle simulator graph network,4,A Data-Efficient Mesh-Graph Learned Simulator for Rapid Formability Assessment of Textile Composites,Junjie Rong; Ruoyi Bai; Jiachen Zhang; Jinyou Xiao; Wushuang He; Lihua Wen; Xiao Hou,2026-01-01,2026,,,,,10.2139/ssrn.6283652,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.6283652,https://doi.org/10.2139/ssrn.6283652,Crossref REST,RAW_CANDIDATE
RAW100,T4,solver in the loop differentiable physics,4,A Differentiable Solver for Phase-resolved Nearshore Wave Modelling,Willington Renteria,2026-01-01,2026,,,,,10.2139/ssrn.6117930,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.6117930,https://doi.org/10.2139/ssrn.6117930,Crossref REST,RAW_CANDIDATE
RAW101,T4,multistep automatic differentiation physics solver,4,"A implicit, discontinuous Galerkin Chimera solver using automatic differentiation",Nathan A. Wukie; Paul D. Orkwis,2016-01-04,2016,54th AIAA Aerospace Sciences Meeting,,,,10.2514/6.2016-2054,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2016-2054,https://doi.org/10.2514/6.2016-2054,Crossref REST,RAW_CANDIDATE
RAW102,T6,verification validation trustworthy scientific machine learning,4,Advanced Topics in Trustworthy Machine Learning,Bo Han; Tongliang Liu,2026-01-01,2026,Trustworthy Machine Learning under Imperfect Data,,,165-267,10.1007/978-981-96-9396-2_5,book-chapter,Springer Nature Singapore,https://api.crossref.org/works/10.1007/978-981-96-9396-2_5,https://doi.org/10.1007/978-981-96-9396-2_5,Crossref REST,RAW_CANDIDATE
RAW103,T4,differentiable physics solver gradient verification finite difference,4,AFiD-Darcy: A finite difference solver for numerical simulations of convective porous media flows,Marco De Paoli,2025-04-08,2025,,,,,10.52843/cassyni.rpc0xk,posted-content,Cassyni,https://api.crossref.org/works/10.52843/cassyni.rpc0xk,https://doi.org/10.52843/cassyni.rpc0xk,Crossref REST,RAW_CANDIDATE
RAW104,T7,smoothed particle hydrodynamics convergence consistency,4,An algorithm to improve consistency in Smoothed Particle Hydrodynamics,Stefano Sibilla,2015-09-01,2015,Computers &amp; Fluids,118,,148-158,10.1016/j.compfluid.2015.06.012,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.compfluid.2015.06.012,https://doi.org/10.1016/j.compfluid.2015.06.012,Crossref REST,RAW_CANDIDATE
RAW105,T4,differentiable CFD automatic differentiation verification,4,Applications of automatic differentiation in CFD,A. Carle; L.L. Green; P.A. Newman; C.H. Bischof,1994-06-01,1994,,,,,10.2172/10159232,report,Office of Scientific and Technical Information (OSTI),https://api.crossref.org/works/10.2172/10159232,https://doi.org/10.2172/10159232,Crossref REST,RAW_CANDIDATE
RAW106,T5,dynamic graph differentiation topology,4,Applying Graph Convolution Networks to Recommender Systems based on graph topology,Alper ÖZCAN,2022-06-28,2022,DÜMF Mühendislik Dergisi,,,,10.24012/dumf.1081137,journal-article,Dicle Universitesi Muhendislik Fakultesi Muhendislik Dergisi,https://api.crossref.org/works/10.24012/dumf.1081137,https://doi.org/10.24012/dumf.1081137,Crossref REST,RAW_CANDIDATE
